dataset,root,data_split,filename,size,duration,fps,anno_type,annotation,bool_file,bool_anno_file
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07606.mp4,"[1280, 720]",3.44,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09583.mp4,"[1920, 1080]",1.935267,29.97002997002997,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02657.mp4,"[1280, 720]",4.48,25.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09552.mp4,"[1920, 1080]",6.666633,30.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09116.mp4,"[1280, 720]",2.60302,29.97,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/08313.mp4,"[1280, 720]",1.64,25.0,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00557.mp4,"[1280, 720]",2.919583,23.976023976023978,category,Surprise,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/00748.mp4,"[1920, 1080]",2.708984,24.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04452.mp4,"[1280, 720]",2.666667,24.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00230.mp4,"[1280, 720]",5.422111,23.97590361445783,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07778.mp4,"[1280, 720]",2.535869,29.97,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01116.mp4,"[1024, 576]",2.6,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04619.mp4,"[1280, 720]",2.24,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15568.mp4,"[1280, 544]",1.76,25.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05873.mp4,"[1280, 720]",3.52,25.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03917.mp4,"[1920, 1080]",2.168833,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10223.mp4,"[1920, 804]",2.002002,23.976,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01848.mp4,"[1920, 1080]",3.169833,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01035.mp4,"[1280, 720]",4.84,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02398.mp4,"[1920, 1080]",3.294958,23.976023976023978,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/04178.mp4,"[1280, 720]",2.919583,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/03965.mp4,"[1280, 720]",3.336667,23.976023976023978,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02860.mp4,"[1280, 720]",5.916992,24.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07341.mp4,"[960, 460]",2.16,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07709.mp4,"[1280, 720]",5.72,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00220.mp4,"[1280, 720]",4.066667,30.0,category,Surprise,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08194.mp4,"[1280, 720]",3.066633,30.0,category,Disgust,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07915.mp4,"[1280, 720]",3.04,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01133.mp4,"[720, 400]",2.24,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00581.mp4,"[1280, 720]",5.5,24.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02130.mp4,"[1280, 720]",3.044708,23.976023976023978,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10253.mp4,"[1920, 808]",1.418085,23.976,category,Anger,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08478.mp4,"[1280, 720]",4.96,25.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/08771.mp4,"[1280, 720]",1.702035,29.97,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04777.mp4,"[640, 360]",3.068014,29.994,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05025.mp4,"[1280, 720]",1.666667,30.0,category,Disgust,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07891.mp4,"[1920, 1080]",4.130005,23.976,category,Anger,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08341.mp4,"[1280, 720]",2.036036,29.97,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01842.mp4,"[1920, 1080]",2.168833,23.976023976023978,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/09845.mp4,"[1280, 720]",9.8,30.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07784.mp4,"[1280, 716]",6.8,25.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03566.mp4,"[1920, 1080]",4.64,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01789.mp4,"[1920, 1080]",2.833333,24.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15002.mp4,"[1280, 720]",3.92,25.0,category,Disappointment,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05076.mp4,"[480, 360]",3.6036,29.97002997002997,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09351.mp4,"[1920, 1080]",2.235567,29.97002997002997,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07144.mp4,"[1280, 720]",2.0,30.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/08521.mp4,"[1280, 720]",10.08,25.0,category,Disgust,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/03687.mp4,"[1280, 720]",2.585917,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03115.mp4,"[1280, 720]",3.169833,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15219.mp4,"[1024, 576]",4.462792,23.976023976023978,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03805.mp4,"[1920, 1080]",2.4,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10449.mp4,"[1920, 1032]",10.01001,23.976,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/02117.mp4,"[1280, 720]",2.5025,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03810.mp4,"[1280, 720]",2.92,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/06870.mp4,"[1280, 720]",2.7027,29.97002997002997,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03191.mp4,"[1280, 720]",2.711042,23.976023976023978,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15386.mp4,"[1280, 720]",2.16,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/03360.mp4,"[1080, 606]",2.669333,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04349.mp4,"[1280, 720]",4.046004,23.976,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04940.mp4,"[1920, 1080]",5.291992,24.0,category,Happiness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/04043.mp4,"[1280, 720]",3.75375,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07530.mp4,"[1280, 670]",3.333333,30.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03619.mp4,"[1920, 1080]",3.920587,23.976,category,Neutral,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/04325.mp4,"[1080, 608]",5.25,24.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01788.mp4,"[1920, 1080]",3.791667,24.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01312.mp4,"[1280, 720]",2.366633,30.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09019.mp4,"[1920, 1080]",3.533333,30.0,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01851.mp4,"[1920, 1080]",6.28,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/02978.mp4,"[1280, 720]",4.64,25.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02686.mp4,"[1280, 720]",2.210542,23.976023976023978,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15201.mp4,"[1920, 800]",5.296958,23.976023976023978,category,Surprise,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08320.mp4,"[1024, 576]",3.136467,29.97002997002997,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07592.mp4,"[1280, 720]",5.8,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/04297.mp4,"[1080, 606]",2.419083,23.976023976023978,category,False,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07854.mp4,"[1280, 720]",2.369033,29.97002997002997,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/20064.mp4,"[720, 416]",1.36,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10473.mp4,"[1920, 1080]",5.166667,30.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03571.mp4,"[1280, 720]",2.5,24.0,category,Anger,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/04710.mp4,"[1280, 720]",2.08,25.0,category,False,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08398.mp4,"[1920, 1080]",2.878003,23.976,category,Surprise,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/00677.mp4,"[1280, 720]",3.921004,23.976,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15290.mp4,"[1280, 540]",3.12,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04224.mp4,"[1080, 606]",2.585917,23.976023976023978,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15437.mp4,"[1280, 720]",4.72,25.0,category,Contempt,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00814.mp4,"[1280, 720]",2.28,25.0,category,Contempt,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/03590.mp4,"[1280, 720]",2.002002,23.976,category,Happiness,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/02838.mp4,"[1280, 720]",3.795458,23.976023976023978,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04742.mp4,"[720, 404]",9.48,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15233.mp4,"[1280, 550]",3.25,24.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04954.mp4,"[480, 852]",16.541992,24.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10237.mp4,"[1280, 536]",2.002002,23.976,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02824.mp4,"[1080, 606]",2.48,25.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09413.mp4,"[1280, 528]",4.266667,30.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05818.mp4,"[1280, 720]",3.68,25.0,category,Surprise,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/03420.mp4,"[1080, 606]",4.087417,23.976023976023978,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00985.mp4,"[1280, 720]",2.377375,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10773.mp4,"[3840, 2160]",1.458333,24.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15393.mp4,"[1920, 1080]",2.833984,24.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01311.mp4,"[1280, 720]",2.293961,23.976,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15271.mp4,"[1280, 720]",3.5035,23.976023976023978,category,Disgust,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08280.mp4,"[1280, 720]",1.901985,29.97,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04806.mp4,"[640, 360]",6.340007,23.976,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/06932.mp4,"[1280, 720]",6.440023,29.97,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02889.mp4,"[1080, 606]",4.36,25.0,category,Disappointment,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02358.mp4,"[1024, 576]",3.128125,23.976023976023978,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02582.mp4,"[1024, 576]",4.547005,23.976,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/11110.mp4,"[1280, 720]",3.0,24.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07080.mp4,"[1280, 720]",2.169002,23.976,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02492.mp4,"[720, 400]",3.044708,23.976023976023978,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02593.mp4,"[1280, 720]",2.253003,23.976,category,Contempt,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00652.mp4,"[1280, 720]",3.56,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05308.mp4,"[1280, 720]",10.266633,30.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/08365.mp4,"[1280, 720]",6.923583,23.976023976023978,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00916.mp4,"[1024, 576]",2.0,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07087.mp4,"[1280, 720]",2.753003,23.976,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05625.mp4,"[640, 360]",3.96,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07720.mp4,"[1280, 720]",7.32,25.0,category,Disappointment,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00804.mp4,"[1280, 720]",2.64,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09359.mp4,"[1280, 720]",2.335667,29.97002997002997,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05394.mp4,"[1280, 720]",13.24,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05236.mp4,"[1280, 720]",3.336667,29.97002997002997,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10897.mp4,"[1920, 804]",11.0,24.0,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/03907.mp4,"[1280, 720]",2.84,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05143.mp4,"[1280, 720]",2.633333,30.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03198.mp4,"[1280, 720]",2.12,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07347.mp4,"[960, 460]",2.56,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00381.mp4,"[1280, 720]",8.967292,23.976023976023978,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07550.mp4,"[1280, 720]",4.672986,29.962,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02395.mp4,"[1920, 1080]",2.419083,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/01771.mp4,"[1280, 720]",3.795458,23.976023976023978,category,False,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/04112.mp4,"[1280, 720]",4.36,25.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09872.mp4,"[1920, 1080]",7.208984,24.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10780.mp4,"[1024, 576]",2.002002,23.976,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10301.mp4,"[1920, 816]",3.003003,23.976,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03151.mp4,"[1280, 720]",3.583333,24.0,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/09468.mp4,"[1280, 528]",1.7333,30.0,category,Fear,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/03807.mp4,"[1280, 720]",3.68,25.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09196.mp4,"[1280, 720]",3.2,30.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09921.mp4,"[1280, 658]",2.969633,29.97002997002997,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05329.mp4,"[1280, 720]",2.533333,30.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01840.mp4,"[720, 400]",3.294958,23.976023976023978,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07666.mp4,"[1920, 1080]",2.533333,30.0,category,Disappointment,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07178.mp4,"[1280, 720]",9.16,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10502.mp4,"[1920, 800]",4.0,24.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15075.mp4,"[1280, 542]",3.666992,24.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08233.mp4,"[1280, 720]",5.76,25.0,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04370.mp4,"[1920, 1080]",5.6,25.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15484.mp4,"[1280, 720]",1.8,25.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01584.mp4,"[1280, 720]",1.8018,29.97002997002997,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01256.mp4,"[1024, 512]",2.794458,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/03980.mp4,"[1920, 1080]",2.669333,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/15522.mp4,"[1920, 1080]",2.044002,23.976,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05315.mp4,"[480, 360]",3.136467,29.97002997002997,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05141.mp4,"[1280, 720]",3.28,25.0,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10962.mp4,"[3840, 1600]",5.0,24.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/11184.mp4,"[1280, 720]",2.544208,23.976023976023978,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03220.mp4,"[1280, 720]",2.04,25.0,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10783.mp4,"[1280, 720]",2.002002,23.976,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07300.mp4,"[1280, 720]",4.637971,29.97,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08066.mp4,"[1280, 720]",7.866633,30.0,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/02020.mp4,"[1280, 640]",2.335667,23.976023976023978,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10740.mp4,"[1280, 720]",1.5,24.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/10734.mp4,"[1920, 1080]",2.166992,30.0,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09431.mp4,"[1280, 668]",4.038038,29.97,category,Sadness,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/02097.mp4,"[1280, 720]",2.377375,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07917.mp4,"[1920, 1080]",8.050008,23.976,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01659.mp4,"[1280, 720]",2.127125,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07595.mp4,"[1280, 720]",3.72,25.0,category,Anxiety,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03732.mp4,"[1280, 720]",2.919586,23.976,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03589.mp4,"[1080, 606]",2.25,24.0,category,Disappointment,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08747.mp4,"[1280, 720]",4.48,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07007.mp4,"[1280, 720]",2.12,25.0,category,Surprise,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/08422.mp4,"[704, 396]",3.7037,29.97002997002997,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03460.mp4,"[512, 384]",3.08,25.0,category,Sadness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01460.mp4,"[1280, 720]",3.211542,23.976023976023978,category,Anger,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03773.mp4,"[1280, 720]",3.295003,23.976,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01416.mp4,"[1280, 720]",2.2333,30.0,category,Contempt,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/02985.mp4,"[1080, 606]",2.916667,24.0,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/00920.mp4,"[1024, 576]",3.336667,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/11095.mp4,"[2544, 1080]",4.083984,24.0,category,Surprise,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/09741.mp4,"[1280, 676]",2.377375,23.976023976023978,category,Fear,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/04962.mp4,"[1280, 720]",3.6,30.0,category,Surprise,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/07791.mp4,"[1280, 720]",2.2,25.0,category,Contempt,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05320.mp4,"[480, 360]",4.5,30.0,category,Disgust,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/01496.mp4,"[1280, 720]",4.76,25.0,category,False,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/02353.mp4,"[1024, 576]",2.628003,23.976,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03195.mp4,"[1280, 720]",2.168833,23.976023976023978,category,Anger,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/05669.mp4,"[1280, 720]",20.02,29.97002997002997,category,False,True,False
MAFW,./datasets/MAFW,5-fold_cross-validation_check_/datasets/MAFW/Train & Test Set,./datasets/MAFW/data/clips/04004.mp4,"[1280, 720]",4.88,25.0,category,False,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05428.mp4,"[1280, 720]",17.952035,29.97,category,Disgust,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/05743.mp4,"[1280, 720]",7.6076,29.97002997002997,category,Happiness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/01841.mp4,"[1280, 720]",5.880875,23.976023976023978,category,Neutral,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/03988.mp4,"[1280, 720]",5.2,25.0,category,Fear,True,False
MAFW,./datasets/MAFW,test,./datasets/MAFW/data/clips/07232.mp4,"[672, 378]",2.336003,29.97,category,Helplessness,True,False
MAFW,./datasets/MAFW,train,./datasets/MAFW/data/clips/09454.mp4,"[1280, 720]",2.0,30.0,category,Contempt,True,False
